x,y
6.694935499283325,3.541440656530172
6.6557672056004185,3.5066907755859433
6.616092755880655,3.4731385663472194
6.5759242923105425,3.4407573354282746
6.535273957076594,3.4095203894433834
6.4941538923653175,3.3794010350068198
6.452576240363225,3.3503725787328595
6.4105531432568235,3.3224083272357756
6.368096743232624,3.295481587129844
6.325219182477139,3.2695656650293383
6.281932603176877,3.2446338675485333
6.238249147518347,3.220659501301703
6.19418095768806,3.1976158729031225
6.149740175872526,3.1754762889670665
6.104938944258254,3.1542140561078087
6.059789405031757,3.1338024809396243
6.014303700379542,3.114214870076787
5.96849397248812,3.0954245301335725
5.922372363544001,3.0774047677242544
5.875951015733696,3.0601288894631073
5.829242071243713,3.043570201964406
5.782257672260564,3.027702011842425
5.735009960970757,3.012497625711438
5.687511079560805,2.99793035018572
5.639773170217216,2.9839734918795466
5.591808375126501,2.9706003574071906
5.543628836475169,2.9577842533829273
5.49524669644973,2.9454984864210316
5.446674097236695,2.9337163631357766
5.397923181022573,2.922411190141438
5.349006089993875,2.9115562740522907
5.29993496633711,2.9011249214826074
5.250721952238791,2.8910904390466645
5.201379189885424,2.881426133358736
5.1519188214635205,2.872105311033095
5.102352989159591,2.8631012786840184
5.052693835160146,2.8543873429257784
5.002953501651694,2.8459368103726517
4.953144130820747,2.8377229876389105
4.903277864853814,2.829719181338831
4.853366845937405,2.8218986980866867
4.80342375480972,2.8142318245457725
4.753464942808459,2.8066682643402237
4.703508292641776,2.799149133870726
4.653571692112165,2.791615520971236
4.603673029022122,2.784008513475712
4.553830191174143,2.7762691992181106
4.504061066370723,2.7683386660323888
4.454383542414356,2.7601580017525036
4.404815507107539,2.7516682942124118
4.355374848252769,2.74281063124607
4.3060794536525355,2.733526100687437
4.256947211109341,2.7237557903704688
4.207996008425675,2.713440788129122
4.159243733404036,2.702522181797354
4.110708273846918,2.6909410592091216
4.062407517556819,2.6786385081983823
4.014359352336231,2.6655556165990935
3.96658166598765,2.651633472245211
3.919092346313573,2.636813162970693
3.8719092811164946,2.6210357766094954
3.825050358198909,2.604242400995577
3.7785334653633127,2.586374123962893
3.7323737675053232,2.5673811688110417
3.6865552865634963,2.547318244753746
3.641042192180297,2.5263066662824576
3.5957983337411354,2.5044688223643474
3.5507875606314223,2.48192710196659
3.5059737222365657,2.4588038940563566
3.4613206679419766,2.4352215876008194
3.416792247133065,2.411302571567152
3.3723523091952403,2.387169234922525
3.3279647035139126,2.3629439666341114
3.283593279474491,2.3387491556690843
3.2392018864623866,2.314707190994615
3.194754373863008,2.2909404615778777
3.1502145910617663,2.2675713563860427
3.10554638744407,2.244722264386283
3.060713612395329,2.2225155745457714
3.015680115300955,2.20107367583168
2.9704097455463563,2.180518957211181
2.9248663525169425,2.1609738076514473
2.879013785598123,2.1425606161196513
2.8328158941753103,2.1254017715829643
2.7862365276339114,2.1096196630085595
2.7392398485593077,2.0953356955641658
2.691811632317986,2.0826033860264497
2.643972885343758,2.071365586077009
2.5957478564842336,2.0615549625788088
2.547160794587019,2.053104182394813
2.498235948499724,2.0459459123879857
2.448997567069955,2.040012819421293
2.399469899145319,2.0352375703576975
2.3496771935734264,2.0315528320601643
2.299643699201884,2.0288912713916587
2.249393664878301,2.027185555215144
2.198951339450282,2.026368350393585
2.14834097176544,2.0263723237899467
2.0975868106713786,2.027130142267193
2.0467131050157086,2.0285744726882884
1.9957441036460364,2.0306379819161977
1.9447040554099693,2.0332533368138854
1.8936172091551173,2.0363532042443158
1.8425078137290873,2.039870251070453
1.7914001179794878,2.0437371441552625
1.7403183707539263,2.0478865503617074
1.6892868130690042,2.0522511865113287
1.6383259683770324,2.0567874859469044
1.5874467085784914,2.061513454916442
1.5366583595690262,2.0664569625388154
1.4859702472442813,2.0716458779328977
1.4353916974999,2.077108070217563
1.3849320362315283,2.0828714085116844
1.3346005893348105,2.0889637619341346
1.2844066827053908,2.0954129996037882
1.2343596422389136,2.1022469906395185
1.184468793831023,2.109493604160199
1.134743463377364,2.117180709284702
1.0851929767735817,2.1253361751319026
1.03582665991532,2.1339878708206736
0.9866538386982233,2.143163665469888
0.9376838390179353,2.1528914281984206
0.8889259867701022,2.1631990281251436
0.8403896078503676,2.174114334368931
0.7920840281543763,2.185665216048656
0.7440185735777723,2.1978795422831925
0.6962025700161997,2.2107851821914135
0.6486453433653043,2.224410004892193
0.6013562195207303,2.2387818795044043
0.5543445243781214,2.2539286751469207
0.5076195838331228,2.2698782609386154
0.46119072378137804,2.286658505998363
0.4150666030892554,2.304294468766944
0.3692489409153215,2.3227819656633435
0.32373533786320857,2.3420994586477324
0.27852334034754445,2.362225181342707
0.23361049478295595,2.383137367370864
0.1889943475840725,2.404814250354799
0.14467244516552089,2.427234063917107
0.10064233394192892,2.450375041680385
0.05690156032792433,2.4742154172672293
0.01344767073813403,2.4987334243002355
-0.02972178841281263,2.5239072964019993
-0.07260927071028882,2.549715267195117
-0.11521722973966676,2.576135570302185
-0.15754811908631874,2.603146439345799
-0.19960439233561772,2.630726107948555
-0.2413885030729346,2.658852809733049
-0.28290290488364234,2.687504778321877
-0.3241500513531132,2.716660247337635
-0.3651323960667195,2.746297450402919
-0.40585239260983413,2.7763946211403256
-0.4463124945678281,2.80692999317245
-0.48651515552607444,2.837881800121888
-0.5264628290699451,2.869228275611237
-0.5661579687848127,2.9009476532630925
-0.6056030282560501,2.9330181667000494
-0.6448004610690279,2.9654180495447053
-0.6837527208091196,2.998125535419655
-0.7224622610616971,3.031118857947495
-0.760931535412133,3.064376250750821
-0.7991629974457999,3.09787594745223
-0.8371591007480679,3.131596181674317
-0.8749222989043127,3.165515187039679
-0.9124550454999046,3.199611197170911
-0.9497597941202149,3.2338624456906087
-0.9868389994929038,3.2682475035013527
-1.0236951517165858,3.3027553854058502
-1.0603307822030372,3.3373873046458695
-1.0967484247037482,3.3721451653057652
-1.1329506129702074,3.407030871469893
-1.168939880753908,3.4420463272226103
-1.2047187618063382,3.477193436648271
-1.2402897898789906,3.5124741038312335
-1.2756554987233557,3.5478902328558526
-1.3108184220909216,3.5834437278064826
-1.345781093733182,3.6191364927674816
-1.3805460474016247,3.654970431823204
-1.415115816847743,3.690947449058008
-1.4494929358230262,3.727069448556248
-1.4836799380789636,3.763338334402279
-1.5176793573670482,3.7997560106804587
-1.5514937274387681,3.8363243814751415
-1.5851255820456165,3.8730453508706852
-1.6185774549390823,3.9099208229514453
-1.6518518798706556,3.946952701801775
-1.6849513905918292,3.984142891506034
-1.717878520854091,4.021493296148575
-1.750635804408934,4.059005819813757
-1.7832257750078475,4.096682366585934
-1.8156509664023215,4.134524840549463
-1.8479139123438482,4.172535145788698
-1.880017146583917,4.210715186387999
-1.9119632028740183,4.249066866431716
-1.9437546149656442,4.2875920900042095
-1.9753939166102827,4.326292761189834
-2.0068836415594276,4.365170784072945
-2.038226323564568,4.404228062737902
-2.0694244963771924,4.443466501269054
-2.100480693748795,4.482888003750762
-2.131397449430863,4.522494474267381
-2.16217729717489,4.562287816903267
-2.1928227707323655,4.602269935742776
-2.2233364038547787,4.642442734870263
-2.2537207302936224,4.682808118370085
-2.2839782838003844,4.7233679903265955
-2.3141115981265585,4.764124254824155
-2.3441285406882435,4.805071633257154
-2.374063255594682,4.84616946096671
-2.4039579651254273,4.887366194658508
-2.433854893757629,4.928610288078793
-2.463796265968439,4.969850194973812
-2.4938243062350076,5.011034369089811
-2.5239812390344833,5.052111264173033
-2.5543092888440184,5.093029333969728
-2.5848506801407614,5.133737032226139
-2.6156476374018647,5.174182812688513
-2.6467423851044765,5.214315129103097
-2.678177147725748,5.254082435216133
-2.70999414974283,5.293433184773872
-2.742235615632871,5.332315831522555
-2.774943769873023,5.3706788292084315
-2.8081608369404365,5.408470631577747
-2.84192904131226,5.445639692376744
-2.876290607465646,5.482134465351673
-2.9112877598777422,5.517903404248777
-2.9469627230257007,5.552894962814301
-2.9833577213866724,5.587057594794496
-3.0205149794378054,5.620339753935602
-3.058476721656252,5.652689893983869
-3.0972851725191606,5.684056468685539
-3.1369825565036833,5.71438793178686
-3.17761109808697,5.74363273703408
-3.219213021746169,5.7717393381734405
-3.2618305519584334,5.798656188951192
-3.305505913200911,5.824331743113577
-3.3502813298203464,5.848714454424607
-3.3961750208798698,5.871756046668182
-3.4431142010660047,5.893420640320803
-3.491004523285985,5.9136752930226555
-3.5397516404470375,5.932487062413918
-3.589261205456394,5.949823006134775
-3.6394388712212846,5.9656501818254055
-3.6901902906489354,5.979935647125995
-3.741421116646581,5.992646459676723
-3.7930370021214483,6.003749677117774
-3.844943599980769,6.01321235708933
-3.897046563131772,6.021001557231571
-3.9492515444816854,6.027084335184682
-4.001464196937742,6.031427748588844
-4.053590173407169,6.033998855084239
-4.1055351267972,6.034764712311049
-4.157204710015062,6.033692377909457
-4.208504575967983,6.0307489095196445
-4.2593403775631975,6.025901364781794
-4.309617767707931,6.019116801336087
-4.359242399309417,6.010362276822708
-4.4081199252748835,5.999604848881836
-4.4561559985115595,5.986811575153655
-4.503256271926676,5.971949513278347
-4.549326398427462,5.954985720896095
-4.594274065288424,5.9358891654944985
-4.63807279495355,5.914690620081777
-4.6807746701629425,5.891494609431956
-4.722436377988566,5.866409980828278
-4.7631146055023805,5.839545581553997
-4.802866039776354,5.81101025889236
-4.841747367882446,5.780912860126617
-4.879815276892621,5.749362232540018
-4.917126453878842,5.716467223415811
-4.953737585913073,5.682336680037247
-4.989705360067276,5.647079449687575
-5.025086463413415,5.610804379650043
-5.059937583023453,5.573620317207904
-5.094315405969354,5.535636109644403
-5.1282766193230795,5.496960604242794
-5.161877910156594,5.457702648286321
-5.1951759655418615,5.417971089058238
-5.228227472550844,5.377874773841794
-5.261089118255504,5.337522549920235
-5.293817589727807,5.297023264576814
-5.326469574039713,5.256485765094779
-5.359101758263189,5.216018898757379
-5.391770829470195,5.1757315128478645
-5.424518213591047,5.13570925372648
-5.457323035672515,5.0959430541314275
-5.490148525024346,5.0563996811271075
-5.522957910951405,5.017045901770512
-5.555714422758558,4.977848483118633
-5.588381289750674,4.938774192228454
-5.620921741232622,4.8997897961569725
-5.653299006509268,4.860862061961171
-5.685476314885478,4.821957756698044
-5.717416895666123,4.783043647424581
-5.749083978156067,4.744086501197769
-5.780440791660177,4.7050530850746
-5.811450565483325,4.665910166112064
-5.842076528930375,4.626624511367149
-5.872281911306192,4.587162887896847
-5.90202994191565,4.547492062758145
-5.931283850063611,4.507578803008037
-5.960006865054945,4.467389875703509
-5.988162216194517,4.426892047901551
-6.015713132787197,4.386052086659155
-6.042622844137852,4.344836759033308
-6.068854579551348,4.3032128320810035
-6.094371568332554,4.261147072859227
-6.119137039786337,4.21860624842497
-6.143114223217562,4.175557125835226
-6.166266521984982,4.1319666239182515
-6.188582378682354,4.087823495181428
-6.210101167893734,4.043160903741833
-6.230868450587273,3.9980174081115853
-6.250929787731116,3.9524315668028103
-6.270330740293415,3.906441938327625
-6.28911686924232,3.8600870811981536
-6.307333735545979,3.813405553926515
-6.325026900172543,3.766435915024831
-6.342241924090161,3.7192167230052244
-6.359024368266982,3.671786536379813
-6.375419793671158,3.6241839136607226
-6.391473761270834,3.576447413360069
-6.407231832034164,3.5286155939899775
-6.4227395669292955,3.480727014062567
-6.438042526924376,3.4328202320899632
-6.453186228416262,3.3849336904222156
-6.468211177247094,3.3370927728625355
-6.48314834728383,3.289298020905915
-6.49802764453747,3.2415471929927753
-6.512878975019006,3.193838047563542
-6.5277322447394335,3.1461683430586316
-6.542617359709747,3.0985358379184693
-6.5575642259409435,3.0509382905834777
-6.572602749444016,3.0033734594940795
-6.587762836229959,2.9558391030907005
-6.603074392309767,2.908332979813756
-6.618567323694437,2.8608528481036717
-6.634271536394962,2.81339646640087
-6.650216936422339,2.765961593145774
-6.66643342978756,2.7185459867788087
-6.682950922501622,2.67114740574039
-6.699795021314226,2.623763338733515
-6.716927804524293,2.5763872886599386
-6.73426285268221,2.5290097156526454
-6.751712522067774,2.4816210030333807
-6.769189168960785,2.4342115341238793
-6.786605149641038,2.3867716922458864
-6.80387282038833,2.3392918607211435
-6.820904537482458,2.291762422871392
-6.837612657203217,2.244173762018377
-6.853909535830407,2.1965162614838345
-6.869707529643825,2.1487803045895086
-6.884918994923265,2.100956274657141
-6.899456287948527,2.0530345550084736
-6.9132317649994075,2.0050055289652517
-6.926157782355701,1.95685957984921
-6.938146696297207,1.9085870909820937
-6.949110863103722,1.8601784456856445
-6.958962639055043,1.8116240272816038
-6.967614380430965,1.762914219091717
-6.974978443511288,1.714039404437719
-6.98097253877821,1.6649905090752064
-6.985620353479879,1.6157691952581374
-6.989042808703997,1.5663869759936058
-6.9913644270907485,1.5168557291617244
-6.992709731280328,1.4671873326425982
-6.993203243912922,1.417393664316341
-6.992969487628721,1.3674866020630634
-6.992132985067914,1.3174780237628758
-6.990818258870691,1.267379807295894
-6.9891498316772385,1.2172038305422197
-6.987252226127748,1.166961971381969
-6.98524996486241,1.116666107695251
-6.983267570521411,1.0663281173621781
-6.981429565744943,1.0159598782628638
-6.9798604731731935,0.9655732682774112
-6.978684815446352,0.9151801652859354
-6.9780271152046085,0.8647924471685469
-6.978011364895292,0.8144219728508304
-6.978683968808806,0.764077827462534
-6.979932815321272,0.7137634291501728
-6.9816264380623325,0.6634815041232884
-6.983633370661632,0.6132347785914192
-6.985822146748815,0.5630259787641035
-6.988061299953525,0.5128578308508799
-6.990219363905403,0.46273306106129
-6.992164872234097,0.41265439560486517
-6.993766358569247,0.36262456069114724
-6.9948923565405,0.3126462825296746
-6.995411399777498,0.26272228732998565
-6.995192021909883,0.21285530130162225
-6.994102756567301,0.16304805065411565
-6.992012137379397,0.1133032615970077
-6.988788697975811,0.06362366033983666
-6.984300971986189,0.014011973092141082
-6.978417493040173,-0.0355290739365373
-6.9710285904375775,-0.08499060287998897
-6.9621321289054405,-0.1343333848424571
-6.9517590799132245,-0.18350884681022622
-6.9399404241147895,-0.23246841317735653
-6.926707142163997,-0.2811635083379048
-6.9120902147147065,-0.3295455566859384
-6.896120622420777,-0.377565982615514
-6.8788293459360705,-0.4251762105206918
-6.8602473659144465,-0.47232766479553234
-6.8404056630097685,-0.5189717698340923
-6.819335217875892,-0.565059950030439
-6.797067011166678,-0.610543629778629
-6.77363202353599,-0.6553742334727227
-6.7490612356376865,-0.6995031855067805
-6.723385628125628,-0.7428819102748594
-6.696636181653674,-0.785461832171026
-6.668843876875684,-0.8271943755893375
-6.640042889068357,-0.8680430092430169
-6.610285516193801,-0.9080395277223839
-6.579630438895037,-0.9472397895057052
-6.548136344944577,-0.9856996799507861
-6.51586192211494,-1.0234750844154235
-6.482865858178644,-1.0606218882574174
-6.449206840908205,-1.0971959768345676
-6.41494355807614,-1.133253235504671
-6.380134697454964,-1.168849549625533
-6.344838946817194,-1.20404080455495
-6.309114993935348,-1.2388828856507224
-6.273021526581941,-1.2734316782706498
-6.236617232529494,-1.3077430677725295
-6.199960799550518,-1.3418729395141664
-6.1631109154175325,-1.3758771788533575
-6.126126267903053,-1.4098116711479027
-6.089065544779597,-1.4437323017556019
-6.051987433819685,-1.477694956034252
-6.014950622795826,-1.5117555193416583
-5.978013799480542,-1.5459698770356176
-5.941235651646348,-1.5803939144739296
-5.9046748670657605,-1.6150835170143947
-5.8683901335113,-1.6500945700148097
-5.8324401387554765,-1.6854829588329796
-5.79688357057081,-1.7213045688267012
-5.7617791167298185,-1.7576152853537748
-5.727185464265675,-1.7944709929990776
-5.693143139736729,-1.831908591057145
-5.659627381024418,-1.8698967248534566
-5.626598759430285,-1.9083887070043803
-5.594017846255876,-1.9473378501262886
-5.561845212802731,-1.9866974668355526
-5.5300414303723935,-2.026420869748541
-5.498567070266403,-2.066461371481631
-5.4673827037863045,-2.106772284651192
-5.436448902233639,-2.1473069218735943
-5.40572623690995,-2.1880185957652114
-5.375175279116783,-2.22886061894241
-5.344756600155673,-2.269786304021568
-5.3144307713281655,-2.310748963619054
-5.284158363935806,-2.3517019103512413
-5.253899949280133,-2.3925984568344987
-5.223616098662692,-2.4333919156851973
-5.193267383385023,-2.4740355995197127
-5.162814374748669,-2.5144828209544143
-5.132217644055173,-2.554686892605673
-5.101437762606077,-2.594601127089862
-5.070435301702925,-2.6341788370233488
-5.039170832647255,-2.6733733350225104
-5.007604926740613,-2.7121379337037164
-4.975698155284539,-2.750425945683337
-4.943411089580579,-2.7881906835777457
-4.910704300930275,-2.82538546000331
-4.877538360635165,-2.8619635875764073
-4.843873839996794,-2.897878378913406
-4.8096713103167055,-2.9330831466306786
-4.77489134289644,-2.967531203344595
-4.739494509037543,-3.001175861671527
-4.703441380041552,-3.0339704342278484
-4.666692527210014,-3.0658682336299297
-4.6292085218444665,-3.096822572494142
-4.590949935246457,-3.1267867634368574
-4.5518798229686155,-3.155717013706323
-4.5120001134714975,-3.1836148249894407
-4.471343554293571,-3.210517609145715
-4.429943739193285,-3.236463764044213
-4.3878342619290835,-3.261491687554001
-4.3450487162594165,-3.2856397775441466
-4.3016206959427254,-3.30894643188372
-4.257583794737459,-3.3314500484417873
-4.212971606402064,-3.353189025087417
